IDArt;CodProveedor;Articulo;PrecioCosto;PorcIVA;IDProveedor;IDRubro;IDMoneda;MargenMin;MargenInt;MargenMay;UniBulto;PorcDto;PorcRec;PrecioFlete;PVMin;PVInt;PVMay;CodBarra;Nota
001568;001568;CINDOR MOCHA CHOCOLATADA 1L;4899.0000;0.0;12;7;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;7900.0000;5879.0000;7900.0000;7791337007796;Rubro: LACTEOS
001569;001569;YOGUR LS ACTIVIA CIRUELA 900ML;3705.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;6700.0000;4446.0000;6700.0000;7791337009400;Rubro: LACTEOS
001570;001570;SORRENTINOS RICOTA LA ITALIANA 600G;1876.0000;0.0;35;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;3800.0000;2251.0000;3800.0000;7791664000224;Rubro: ALMACEN
001571;001571;CAPELLETIS LA ITALIANA CARNE 500G;1458.0000;0.0;35;3;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;3200.0000;1750.0000;3200.0000;7791664000149;Rubro: ALMACEN
001572;001572;CAPELLETIS LA ITALIANA 4QUESOS 500G;1458.0000;0.0;35;3;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;3200.0000;1750.0000;3200.0000;7791664000651;Rubro: ALMACEN
001573;001573;NOQUIS DE PAPA LA ITALIANA 500G;1284.0000;0.0;35;3;1;1.7;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;1541.0000;3500.0000;7791664000453;Rubro: ALMACEN
001574;001574;ARROZ LUCHETTI 500G;578.0000;0.0;35;3;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;1100.0000;694.0000;1100.0000;7790070431493;Rubro: ALMACEN
001575;001575;TALLARIN LUCHETTI 500G;882.0000;0.0;35;3;1;1.4;0.2;0.2;1;0.0;0.0;0.0000;2100.0000;1058.0000;2100.0000;7790070336118;Rubro: ALMACEN
001576;001576;SPAGUETTI LUCHETTI 500G;882.0000;0.0;35;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;1800.0000;1058.0000;1800.0000;7790070336385;Rubro: ALMACEN
001577;001577;MOSTACHOL LUCHETTI 500G;882.0000;0.0;35;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;1058.0000;1600.0000;7790070335494;Rubro: ALMACEN
001578;001578;DEDALITOS LUCHETTI 500G;868.0000;0.0;35;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;1700.0000;1042.0000;1700.0000;7790070318398;Rubro: ALMACEN
001579;001579;MUNICIONES LUCHETTI 500G;868.0000;0.0;35;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;1042.0000;1600.0000;7790070318855;Rubro: ALMACEN
001580;001580;CABELLO DE ANGEL LUCHETTI 500G;1313.0000;0.0;35;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2300.0000;1576.0000;2300.0000;77790070320155;Rubro: ALMACEN
001581;001581;JABON ROPA GRANBY 800ML;1876.0000;0.0;40;6;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;2900.0000;2251.0000;2900.0000;7791290795112;Rubro: LIMPIEZA E HIGIENE
001582;001582;JABON ALA DILUIR 150ML + BOTELLA;2589.0000;0.0;40;6;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;3107.0000;3900.0000;7791290793248;Rubro: LIMPIEZA E HIGIENE
001583;001583;TE GREEN HILLS BOLDO CAJA 20U;2383.0000;0.0;40;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2860.0000;3500.0000;7790480089703;Rubro: ALMACEN
001584;001584;ALCOHOL ETILICO TU DOC 250ML;698.0000;0.0;40;6;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1200.0000;838.0000;1200.0000;7798370510016;Rubro: LIMPIEZA E HIGIENE
001585;001585;POETT FLORES PRIMAVERA 360ML;2954.0000;0.0;2;6;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;5000.0000;3545.0000;5000.0000;7793253004248;Rubro: LIMPIEZA E HIGIENE
001586;001586;POETT SUAVIDAD BEBE 360ML;2954.0000;0.0;2;6;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;5000.0000;3545.0000;5000.0000;7793253004255;Rubro: LIMPIEZA E HIGIENE
001587;001587;VINO PYROS MALBEC 750ML;8375.0000;0.0;15;1;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;12500.0000;10050.0000;12500.0000;7798108833066;Rubro: BEBIDAS
001588;001588;VINO PORTILLO BLANCO DULCE NAT 750ML;4678.0000;0.0;15;1;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;6900.0000;5614.0000;6900.0000;7798074864873;Rubro: BEBIDAS
001589;001589;PANCETA SALADA 103 KG;10800.0000;0.0;41;9;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;21000.0000;12960.0000;21000.0000;;Rubro: FIAMBRERIA
001590;001590;COCA COLA ZERO 1L DESC;1445.0000;0.0;1;1;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;3000.0000;1734.0000;3000.0000;7790895067631;Rubro: BEBIDAS
001591;001591;SPRITE 1L DESC;1445.0000;0.0;1;1;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;3000.0000;1734.0000;3000.0000;7790895005015;Rubro: BEBIDAS
001592;001592;BRAHMA LATA 473CC;1563.0000;0.0;3;1;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;1876.0000;2400.0000;7792798005888;Rubro: BEBIDAS
001593;001593;QUESO CREMOSO PUNTA DEL AGUA KG;6650.0000;0.0;41;9;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;11000.0000;7980.0000;11000.0000;;Rubro: FIAMBRERIA
001594;001594;GATORADE UVA 500ML;1557.0000;0.0;3;1;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2800.0000;1868.0000;2800.0000;7792170042241;Rubro: BEBIDAS
001595;001595;7UP 2.25L RETORNABLE;1950.0000;0.0;3;1;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;3000.0000;2340.0000;3000.0000;7791813555100;Rubro: BEBIDAS
001596;001596;ROCKSTAR ROJO 500ML;1123.0000;0.0;3;1;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1800.0000;1348.0000;1800.0000;7791813111252;Rubro: BEBIDAS
001597;001597;GATORADE ROJO 750ML;1950.0000;0.0;3;1;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3600.0000;2340.0000;3600.0000;7792170052295;Rubro: BEBIDAS
001598;001598;AGUA MINERAL NESTLE 500CC;879.0000;0.0;3;1;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;1055.0000;1500.0000;7792799000899;Rubro: BEBIDAS
001599;001599;PEPSI 3 LITROS DESCARTABLE;3100.0000;0.0;3;1;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;5100.0000;3720.0000;5100.0000;7791813888475;Rubro: BEBIDAS
001600;001600;AGUA MINERAL ECO DE LOS ANDES 500ML;966.0000;0.0;3;1;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;1159.0000;1500.0000;7792799000011;Rubro: BEBIDAS
001601;001601;SODA ECO DE LOS ANDES 500ML;1012.0000;0.0;3;1;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;1214.0000;1600.0000;7792799000035;Rubro: BEBIDAS
001602;001602;H2O CITRUS 2.25L;1581.0000;0.0;3;1;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1897.0000;2500.0000;7791813423591;Rubro: BEBIDAS
001603;001603;JABON TOCADOR PLUSBELLE ROSA 125G;617.0000;0.0;40;6;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;1200.0000;740.0000;1200.0000;7790990000816;Rubro: LIMPIEZA E HIGIENE
001604;001604;PAÑUELOS CANDELA;220.0000;0.0;42;6;1;1.3;0.2;0.2;1;0.0;0.0;0.0000;500.0000;264.0000;500.0000;7798130950014;Rubro: LIMPIEZA E HIGIENE
001605;001605;HAVANA CLUB RON ESPECIAL 750ML;13043.0000;0.0;42;1;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;18500.0000;15652.0000;18500.0000;7792410532426;Rubro: BEBIDAS
001606;001606;HAVANA CLUB RON ORIGINAL 750ML;12219.0000;0.0;42;1;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;17500.0000;14663.0000;17500.0000;7792410532433;Rubro: BEBIDAS
001607;001607;PETACA TRES PLUMAS ANIS 200ML;1439.0000;0.0;42;1;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;1727.0000;2400.0000;77991812;Rubro: BEBIDAS
001608;001608;CAMPARI 750ML;8565.0000;0.0;42;1;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;12500.0000;10278.0000;12500.0000;7791200200781;Rubro: BEBIDAS
001609;001609;PETACA BLENDERS PRIDE WHISKEY 200ML;2698.0000;0.0;42;1;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;3700.0000;3238.0000;3700.0000;7792410532174;Rubro: BEBIDAS
001610;001610;OBLEA COFLER BLOCK MAX 60G;929.0000;0.0;10;5;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;1115.0000;1600.0000;7790580150389;Rubro: GOLOSINAS
001611;001611;COFLER BLOCK BOCADITO 16G;527.0000;0.0;10;5;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;632.0000;1000.0000;77971944;Rubro: GOLOSINAS
001612;001612;PRIME PRESERVATIVOS ULTRA FINO;1990.0000;0.0;9;6;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2388.0000;3500.0000;7791519701061;Rubro: LIMPIEZA E HIGIENE
001613;001613;PRIMER PRESERVATIVO EXTRA LUBRICADO;1990.0000;0.0;9;6;1;1.5;0.2;0.2;1;0.0;0.0;0.0000;4900.0000;2388.0000;4900.0000;7791519000676;Rubro: LIMPIEZA E HIGIENE
001614;001614;PRIMER PRESERVATIVO TEXTURADO;1990.0000;0.0;9;6;1;1.5;0.2;0.2;1;0.0;0.0;0.0000;4900.0000;2388.0000;4900.0000;7791519200069;Rubro: LIMPIEZA E HIGIENE
001615;001615;CHUPETIN LASER POP MZA VERDE;1750.0000;0.0;9;5;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;2100.0000;2500.0000;7798347080542;Rubro: GOLOSINAS
001616;001616;MONEDAS PIRATAS FELFORT X1;409.0000;0.0;9;5;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;700.0000;491.0000;700.0000;;Rubro: GOLOSINAS
001617;001617;MARLBORO BOX COMUN 12;2850.0000;0.0;33;8;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;4900.0000;3420.0000;4900.0000;77983343;Rubro: CIGARRILLOS
001618;001618;MARLBORO CRAFTED BLUE 20;1838.0000;0.0;33;8;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;2206.0000;2500.0000;77987310;Rubro: CIGARRILLOS
001619;001619;MARLBRO CRAFTED BOX COMUN 20;2117.0000;0.0;33;8;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2540.0000;3500.0000;77987297;Rubro: CIGARRILLOS
001620;001620;BILLIKEN BOMBON FRUTAL 350G;3700.0000;0.0;43;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;5500.0000;4440.0000;5500.0000;7792222003442;Rubro: GOLOSINAS
001621;001621;BILLIKEN BOMBON CORAZON 200G;2700.0000;0.0;43;5;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;5000.0000;3240.0000;5000.0000;7798186034423;Rubro: GOLOSINAS
001622;001622;CANDELA PEGAMENTO LIQUIDO 2G;700.0000;0.0;43;6;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;840.0000;1500.0000;7798347085394;Rubro: LIMPIEZA E HIGIENE
001623;001623;ALFAJOR VIMAR TRIPLE BLANCO 60G;397.0000;0.0;43;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;700.0000;476.0000;700.0000;77958341;Rubro: GOLOSINAS
001624;001624;ALFAJOR VIMAR TRIPLE NEGRO 60G;397.0000;0.0;43;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;700.0000;476.0000;700.0000;77958365;Rubro: GOLOSINAS
001625;001625;CANDELA PEGAMENTO GEL 3G;700.0000;0.0;43;6;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;840.0000;1500.0000;7798347085400;Rubro: LIMPIEZA E HIGIENE
001626;001626;COCO RALLADO ALICANTE 50G;1135.0000;0.0;34;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1700.0000;1362.0000;1700.0000;7790150460474;Rubro: ALMACEN
001627;001627;TAMPONES NOSOTRAS SUPER;2053.0000;0.0;34;6;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;4100.0000;2464.0000;4100.0000;7702026194697;Rubro: LIMPIEZA E HIGIENE
001628;001628;TAMPONES NOSOTRAS REGULAR;2053.0000;0.0;34;6;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3700.0000;2464.0000;3700.0000;7702026194581;Rubro: LIMPIEZA E HIGIENE
001629;001629;TAMPONES NOSOTROS MINI;2053.0000;0.0;34;6;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3700.0000;2464.0000;3700.0000;7702026194703;Rubro: LIMPIEZA E HIGIENE
001630;001630;CAFE LA VIRGINIA SAQUITO PURO AROMA X1;326.0000;0.0;34;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;600.0000;391.0000;600.0000;7790150080139;Rubro: ALMACEN
001631;001631;CAFE LA VIRGINIA DOYPACK CLASICO 170G;5760.0000;0.0;34;3;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;11200.0000;6912.0000;11200.0000;7790150100462;Rubro: ALMACEN
001632;001632;SINFONIA OBLEA FRUTILLA 100G;570.0000;0.0;7;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;684.0000;1000.0000;7798126070948;Rubro: GOLOSINAS
001633;001633;SINFONIA OBLEA LIMON 100G;570.0000;0.0;7;5;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;1100.0000;684.0000;1100.0000;7798126071747;Rubro: GOLOSINAS
001634;001634;SINFONIA OBLEA DOS CHOCOLATES 100G;570.0000;0.0;7;5;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;1100.0000;684.0000;1100.0000;7798126072256;Rubro: GOLOSINAS
001635;001635;SINFONIA OBLEA COCO Y DDL 100G;570.0000;0.0;7;5;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;1100.0000;684.0000;1100.0000;7798126073598;Rubro: GOLOSINAS
001636;001636;SINFONIA OBLEA NARANJA Y CHOCOLATE 100G;570.0000;0.0;7;5;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;1100.0000;684.0000;1100.0000;7798126072591;Rubro: GOLOSINAS
001637;001637;SINFONIA OBLEA CLASICAS X4 200G;1020.0000;0.0;7;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;1224.0000;1500.0000;7798126072805;Rubro: GOLOSINAS
001638;001638;CHIPS GAONA BLANCO 230G;968.0000;0.0;7;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;1162.0000;1500.0000;7798126072782;Rubro: GOLOSINAS
001639;001639;CHIPS GAONA CLASICAS 230G;968.0000;0.0;7;5;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;2100.0000;1162.0000;2100.0000;7798126071150;Rubro: GOLOSINAS
001640;001640;CHIPS GAONA DULCE DE LECHE 230G;968.0000;0.0;7;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;1162.0000;1500.0000;7798126074700;Rubro: GOLOSINAS
001641;001641;CHIPS GAONA COLORES 230G;968.0000;0.0;7;5;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;2100.0000;1162.0000;2100.0000;7798126074717;Rubro: GOLOSINAS
001642;001642;CRUNCHIPS MARROC 172G;1013.0000;0.0;7;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;1216.0000;1600.0000;7798126073604;Rubro: GOLOSINAS
001643;001643;CRUNCHIPS POCKET CHOCOLATE 72G;547.0000;0.0;7;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;656.0000;1000.0000;7798126074199;Rubro: GOLOSINAS
001644;001644;CRUNCHIPS POCKET COLORES 72G;574.0000;0.0;7;5;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;689.0000;1000.0000;7798126074281;Rubro: GOLOSINAS
001645;001645;PEPAS CON DULCE DE MEMBRILLO GAONA 180G;643.0000;0.0;7;5;1;1.3;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;772.0000;1500.0000;7798126071082;Rubro: GOLOSINAS
001646;001646;MADGALENAS GAONA BICOLOR 200G;1234.0000;0.0;7;5;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1481.0000;2500.0000;7798126072980;Rubro: GOLOSINAS
001647;001647;MASITAS GAONA LIMON 220G;875.0000;0.0;7;5;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;1050.0000;1500.0000;7798126073819;Rubro: GOLOSINAS
001648;001648;MASITAS GAONA VAINILLA 220G;875.0000;0.0;7;5;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;1050.0000;1500.0000;7798126073802;Rubro: GOLOSINAS
001649;001649;ANILLOS GAONA COCO 220G;875.0000;0.0;7;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;1050.0000;1400.0000;7798126073789;Rubro: GOLOSINAS
001650;001650;ANILLOS GAONA VAINILLA 220G;875.0000;0.0;7;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;1050.0000;1400.0000;7798126073758;Rubro: GOLOSINAS
001651;001651;PALMERITAS GAONA 200G;1749.0000;0.0;7;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;2600.0000;2099.0000;2600.0000;7798126070863;Rubro: GOLOSINAS
001652;001652;GALLETAS SABORES AVENA CACAO Y MIEL 160G;850.0000;0.0;7;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;1020.0000;1500.0000;7798126074649;Rubro: GOLOSINAS
001653;001653;GALLETAS SABORES AVENA Y MIEL 160G;850.0000;0.0;7;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;1020.0000;1500.0000;7798126074656;Rubro: GOLOSINAS
001654;001654;GALLETAS SABORES POCKET AVENA Y PASAS 75G;547.0000;0.0;7;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;656.0000;1000.0000;7798126074496;Rubro: GOLOSINAS
001655;001655;GALLETAS SABORES POCKET AVENA Y MZA 75G;547.0000;0.0;7;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;656.0000;1000.0000;7798126074519;Rubro: GOLOSINAS
001656;001656;CRUNCHIPS DULCE DE LECHE 172G;968.0000;0.0;7;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;1162.0000;1500.0000;7798126073376;Rubro: GOLOSINAS
001657;001657;SLICES PAPAS FRITAS SALAME 65G;1050.0000;0.0;44;12;1;1.4;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1260.0000;2500.0000;7798066076277;Rubro: SNACKS
001658;001658;ALFAJOR ESCOLAR BLANCO 28G;159.0000;0.0;45;5;1;1.5;0.2;0.2;1;0.0;0.0;0.0000;400.0000;191.0000;400.0000;77958259;Rubro: GOLOSINAS
001659;001659;ALFAJOR ESCOLAR NEGRO 28G;159.0000;0.0;45;5;1;1.5;0.2;0.2;1;0.0;0.0;0.0000;400.0000;191.0000;400.0000;77958266;Rubro: GOLOSINAS
001660;001660;GALLETAS PITUSAS CHOCOLATE 160G;730.0000;0.0;45;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1200.0000;876.0000;1200.0000;7791324157084;Rubro: GOLOSINAS
001661;001661;GALLETAS PEPITAS MEMBRILLO 160G;760.0000;0.0;45;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1200.0000;912.0000;1200.0000;7791324156995;Rubro: GOLOSINAS
001662;001662;HAMLET WAY ROJO 30G;581.0000;0.0;45;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;900.0000;697.0000;900.0000;7794612073110;Rubro: GOLOSINAS
001663;001663;YERBA CANARIAS 1KG;10250.0000;0.0;45;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;13900.0000;12300.0000;13900.0000;7730241003654;Rubro: ALMACEN
001664;001664;YERBA MAÑANITA 500G;2440.0000;0.0;45;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;3400.0000;2928.0000;3400.0000;7790387015324;Rubro: ALMACEN
001665;001665;EXTRACTO TOMATE ALMAR 150G;930.0000;0.0;45;3;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;1116.0000;1600.0000;7791050000012;Rubro: ALMACEN
001666;001666;QUESO RALLADO LA QUESERA 40G;619.0000;0.0;45;7;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;743.0000;1000.0000;7792882000201;Rubro: LACTEOS
001667;001667;YERBA CBSE MIEL 500G;1440.0000;0.0;45;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2600.0000;1728.0000;2600.0000;7790710334658;Rubro: ALMACEN
001668;001668;YERBA CBSE ENDULIFE CON STEVIA 500G;1440.0000;0.0;45;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;2200.0000;1728.0000;2200.0000;7790710334665;Rubro: ALMACEN
001669;001669;YERBA CBSE CAJA HIERBAS SERRANAS 500G;2430.0000;0.0;45;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2916.0000;3500.0000;7790710334269;Rubro: ALMACEN
001670;001670;YERBA CBSE FRUTOS DEL BOSQUE 500G;1440.0000;0.0;45;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2600.0000;1728.0000;2600.0000;7790710334702;Rubro: ALMACEN
001671;001671;YERBA CBSE FRUTOS TROPICALES 500G;1440.0000;0.0;45;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;2200.0000;1728.0000;2200.0000;7790710334696;Rubro: ALMACEN
001672;001672;YERBA MATINAL 500G;1150.0000;0.0;45;3;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;1380.0000;1900.0000;7793670400548;Rubro: ALMACEN
001673;001673;YERBA MAÑANITA 250G;1290.0000;0.0;45;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;1548.0000;1900.0000;7790387015331;Rubro: ALMACEN
001674;001674;YERBA CBSE FRUTOS DEL VALLE 500G;1440.0000;0.0;45;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;2200.0000;1728.0000;2200.0000;7790710334719;Rubro: ALMACEN
001675;001675;3D ORIGINAL 23G;714.0000;0.0;28;12;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;1300.0000;857.0000;1300.0000;7790310983461;Rubro: SNACKS
001676;001676;LAYS JAMON SERRANO 34G;1214.0000;0.0;28;12;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;2600.0000;1457.0000;2600.0000;7790310985250;Rubro: SNACKS
001677;001677;DORITOS DINAMITA FLAMIN HOT 82G;1857.0000;0.0;28;12;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3200.0000;2228.0000;3200.0000;7790310987582;Rubro: SNACKS
001678;001678;LAYS PANCETA 34G;1214.0000;0.0;28;12;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;2300.0000;1457.0000;2300.0000;7790310987797;Rubro: SNACKS
001679;001679;MOGUL VIBORITAS 30G;477.0000;0.0;10;5;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;572.0000;1000.0000;7790580230111;Rubro: GOLOSINAS
001680;001680;CHOCOMANI BOCADITO ARCOR X1;94.0000;0.0;10;5;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;200.0000;113.0000;200.0000;;Rubro: GOLOSINAS
001681;001681;MENTHOPLUS NEGRO MENTOL 29,4G;377.0000;0.0;10;5;1;1.7;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;452.0000;1000.0000;77958648;Rubro: GOLOSINAS
001682;001682;TOPLINE CHICO STRONG NEGRO 6G;251.0000;0.0;10;5;1;1.4;0.2;0.2;1;0.0;0.0;0.0000;600.0000;301.0000;600.0000;77916396;Rubro: GOLOSINAS
001683;001683;TOPLINE CHICO FRUTA 6G;251.0000;0.0;10;5;1;1.4;0.2;0.2;1;0.0;0.0;0.0000;600.0000;301.0000;600.0000;77916389;Rubro: GOLOSINAS
001684;001684;ALFAJOR TITA 36G;528.0000;0.0;5;5;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;634.0000;1000.0000;77908308;Rubro: GOLOSINAS
001685;001685;GALLETAS ANILLOS SURTIDOS 300G;1972.0000;0.0;5;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;2900.0000;2366.0000;2900.0000;7622201504007;Rubro: GOLOSINAS
001686;001686;GALLETAS VARIEDAD CHOCOLATE 300G;2006.0000;0.0;5;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3700.0000;2407.0000;3700.0000;7622201503987;Rubro: GOLOSINAS
001687;001687;GALLETAS VARIEDAD DORADA 300G;2004.0000;0.0;5;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3700.0000;2405.0000;3700.0000;7622201503963;Rubro: GOLOSINAS
001688;001688;GALLETAS MILKA MOUSSE 124G;1545.0000;0.0;5;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1854.0000;2500.0000;7622202210075;Rubro: GOLOSINAS
001689;001689;GELATINA ROYAL CEREZA 25G;871.0000;0.0;5;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;1045.0000;1400.0000;7622201819699;Rubro: GOLOSINAS
001690;001690;GELATINA ROYAL FRUTILLA 25G;871.0000;0.0;5;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;1045.0000;1400.0000;7622201819620;Rubro: GOLOSINAS
001691;001691;GELATINA ROYAL FRAMBUESA 25G;1400.0000;0.0;5;5;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1680.0000;1680.0000;1680.0000;7622201819668;Rubro: GOLOSINAS
001692;001692;GELTATINA ROYAL NARANJA 25G;871.0000;0.0;5;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;1045.0000;1400.0000;7622201820473;Rubro: GOLOSINAS
001693;001693;GELATINA ROYAL DURAZNO 25G;871.0000;0.0;5;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;1045.0000;1400.0000;7622201820534;Rubro: GOLOSINAS
001694;001694;JUGO TANG DURAZNO;306.0000;0.0;5;5;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;600.0000;367.0000;600.0000;7622201745936;Rubro: GOLOSINAS
001695;001695;JUGO TANG MULTIFRUTA;306.0000;0.0;5;5;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;600.0000;367.0000;600.0000;7622201735715;Rubro: GOLOSINAS
001696;001696;JUGO CLIGHT LIMONAFA ARANDANO;306.0000;0.0;5;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;500.0000;367.0000;500.0000;7622202236846;Rubro: GOLOSINAS
001697;001697;STELLA ARTOIS 330 BOT DESC;2121.0000;0.0;3;1;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2545.0000;3500.0000;7792798010578;Rubro: BEBIDAS
