Codigo,Producto,Precio,Costo,Categorias,Stock,StockMinimo,CodigoBarras,Unidad,CantidadEnvase,Ubicacion
001645,PEPAS CON DULCE DE MEMBRILLO GAONA 180G,1000.0,643.0,GOLOSINAS,0,0,7798126071082,Unidades,0,
001646,MADGALENAS GAONA BICOLOR 200G,1481.0,1234.0,GOLOSINAS,0,0,7798126072980,Unidades,0,
001647,MASITAS GAONA LIMON 220G,1400.0,875.0,GOLOSINAS,0,0,7798126073819,Unidades,0,
001648,MASITAS GAONA VAINILLA 220G,1400.0,875.0,GOLOSINAS,1,0,7798126073802,Unidades,0,
001649,ANILLOS GAONA COCO 220G,1400.0,875.0,GOLOSINAS,0,0,7798126073789,Unidades,0,
001650,ANILLOS GAONA VAINILLA 220G,1400.0,875.0,GOLOSINAS,0,0,7798126073758,Unidades,0,
001651,PALMERITAS GAONA 200G,2099.0,1749.0,GOLOSINAS,1,0,7798126070863,Unidades,0,
001652,GALLETAS SABORES AVENA CACAO Y MIEL 160G,1020.0,850.0,GOLOSINAS,0,0,7798126074649,Unidades,0,
001653,GALLETAS SABORES AVENA Y MIEL 160G,1020.0,850.0,GOLOSINAS,0,0,7798126074656,Unidades,0,
001654,GALLETAS SABORES POCKET AVENA Y PASAS 75G,656.0,547.0,GOLOSINAS,0,0,7798126074496,Unidades,0,
001655,GALLETAS SABORES POCKET AVENA Y MZA 75G,656.0,547.0,GOLOSINAS,0,0,7798126074519,Unidades,0,
001656,CRUNCHIPS DULCE DE LECHE 172G,1162.0,968.0,GOLOSINAS,0,0,7798126073376,Unidades,0,
001657,SLICES PAPAS FRITAS SALAME 65G,1600.0,1050.0,SNACKS,4,0,7798066076277,Unidades,0,
001658,ALFAJOR ESCOLAR BLANCO 28G,300.0,159.0,GOLOSINAS,0,0,77958259,Unidades,0,
001659,ALFAJOR ESCOLAR NEGRO 28G,300.0,159.0,GOLOSINAS,0,0,77958266,Unidades,0,
001660,GALLETAS PITUSAS CHOCOLATE 160G,1200.0,730.0,GOLOSINAS,0,0,7791324157084,Unidades,0,
001661,GALLETAS PEPITAS MEMBRILLO 160G,1200.0,760.0,GOLOSINAS,0,0,7791324156995,Unidades,0,
001662,HAMLET WAY ROJO 30G,900.0,581.0,GOLOSINAS,1,0,7794612073110,Unidades,0,
001663,YERBA CANARIAS 1KG,12300.0,10250.0,ALMACEN,0,0,7730241003654,Unidades,0,
001664,YERBA MAÑANITA 500G,2928.0,2440.0,ALMACEN,0,0,7790387015324,Unidades,0,
001665,EXTRACTO TOMATE ALMAR 150G,1116.0,930.0,ALMACEN,2,0,7791050000012,Unidades,0,
001666,QUESO RALLADO LA QUESERA 40G,1000.0,619.0,LACTEOS,14,0,7792882000201,Unidades,0,
001667,YERBA CBSE MIEL 500G,1728.0,1440.0,ALMACEN,1,0,7790710334658,Unidades,0,
001668,YERBA CBSE ENDULIFE CON STEVIA 500G,1728.0,1440.0,ALMACEN,0,0,7790710334665,Unidades,0,
001669,YERBA CBSE CAJA HIERBAS SERRANAS 500G,2916.0,2430.0,ALMACEN,0,0,7790710334269,Unidades,0,
001670,YERBA CBSE FRUTOS DEL BOSQUE 500G,2200.0,1440.0,ALMACEN,0,0,7790710334702,Unidades,0,
001671,YERBA CBSE FRUTOS TROPICALES 500G,1728.0,1440.0,ALMACEN,0,0,7790710334696,Unidades,0,
001672,YERBA MATINAL 500G,1900.0,1150.0,ALMACEN,0,0,7793670400548,Unidades,0,
001673,YERBA MAÑANITA 250G,1900.0,1290.0,ALMACEN,1,0,7790387015331,Unidades,0,
001674,YERBA CBSE FRUTOS DEL VALLE 500G,1728.0,1440.0,ALMACEN,0,0,7790710334719,Unidades,0,
001675,3D ORIGINAL 23G,1300.0,714.0,SNACKS,0,0,7790310983461,Unidades,0,
001676,LAYS JAMON SERRANO 34G,1457.0,1214.0,SNACKS,4,0,7790310985250,Unidades,0,
001677,DORITOS DINAMITA FLAMIN HOT 82G,3200.0,1857.0,SNACKS,2,0,7790310987582,Unidades,0,
001678,LAYS PANCETA 34G,2000.0,1214.0,SNACKS,0,0,7790310987797,Unidades,0,
001679,MOGUL VIBORITAS 30G,800.0,477.0,GOLOSINAS,0,0,7790580230111,Unidades,0,
001680,CHOCOMANI BOCADITO ARCOR X1,200.0,94.0,GOLOSINAS,18,0,,Unidades,0,
001681,"MENTHOPLUS NEGRO MENTOL 29,4G",452.0,377.0,GOLOSINAS,11,0,77958648,Unidades,0,
001682,TOPLINE CHICO STRONG NEGRO 6G,500.0,251.0,GOLOSINAS,20,0,77916396,Unidades,0,
001683,TOPLINE CHICO FRUTA 6G,301.0,251.0,GOLOSINAS,5,0,77916389,Unidades,0,
001684,ALFAJOR TITA 36G,1000.0,528.0,GOLOSINAS,1,0,77908308,Unidades,0,
001685,GALLETAS ANILLOS SURTIDOS 300G,2366.0,1972.0,GOLOSINAS,3,0,7622201504007,Unidades,0,
001686,GALLETAS VARIEDAD CHOCOLATE 300G,3200.0,2006.0,GOLOSINAS,5,0,7622201503987,Unidades,0,
001687,GALLETAS VARIEDAD DORADA 300G,3200.0,2004.0,GOLOSINAS,4,0,7622201503963,Unidades,0,
001688,GALLETAS MILKA MOUSSE 124G,2500.0,1545.0,GOLOSINAS,0,0,7622202210075,Unidades,0,
001689,GELATINA ROYAL CEREZA 25G,1045.0,871.0,GOLOSINAS,0,0,7622201819699,Unidades,0,
001690,GELATINA ROYAL FRUTILLA 25G,1045.0,871.0,GOLOSINAS,0,0,7622201819620,Unidades,0,
001691,GELATINA ROYAL FRAMBUESA 25G,1680.0,1400.0,GOLOSINAS,2,0,7622201819668,Unidades,0,
001692,GELTATINA ROYAL NARANJA 25G,1045.0,871.0,GOLOSINAS,0,0,7622201820473,Unidades,0,
001693,GELATINA ROYAL DURAZNO 25G,1045.0,871.0,GOLOSINAS,0,0,7622201820534,Unidades,0,
001694,JUGO TANG DURAZNO,500.0,306.0,GOLOSINAS,20,0,7622201745936,Unidades,0,
001695,JUGO TANG MULTIFRUTA,500.0,306.0,GOLOSINAS,20,0,7622201735715,Unidades,0,
001696,JUGO CLIGHT LIMONAFA ARANDANO,500.0,306.0,GOLOSINAS,6,0,7622202236846,Unidades,0,
001697,STELLA ARTOIS 330 BOT DESC,3500.0,2121.0,BEBIDAS,5,0,7792798010578,Unidades,0,
001698,BUDWEISER 330 BOT DESC,2000.0,1047.0,BEBIDAS,1,0,7792798011179,Unidades,0,
001699,QUESO RALLADO LS 175G,6900.0,4622.0,LACTEOS,4,0,7790742223203,Unidades,0,
001700,LECHE LS CHOCOLATADA 1L,3545.0,2954.0,LACTEOS,0,0,7791337008403,Unidades,0,
001701,QUESO CREMA LS VERDE 290G,3226.0,2688.0,LACTEOS,7,0,7791337061439,Unidades,0,
001702,MORRON PIMIENTO DURANG KG,18000.0,15000.0,ALMACEN,0,0,,Unidades,0,
001703,CEBOLLITA EN VINAGRE PONS KG,12000.0,5750.0,ALMACEN,0,0,,Unidades,0,
001704,FRATERNAL VINO TINTO CAJA 1L,1830.0,1525.0,BEBIDAS,0,0,7794123000247,Unidades,0,
001705,FRATERNAL VINO BLANCO CAJA 1L,1830.0,1525.0,BEBIDAS,0,0,7794123000223,Unidades,0,
001706,"ZORRO DESODORANTE PISO LAVANDA 1,6L",2102.0,1752.0,LIMPIEZA E HIGIENE,0,0,7790990002629,Unidades,0,
001707,"ZORRO DESODORANTE PISO JAR FLOR 1,6L",2102.0,1752.0,LIMPIEZA E HIGIENE,0,0,7790990002612,Unidades,0,
001708,TAFI PAPAS FRITAS TRADICIONALES 100G,1993.0,1661.0,SNACKS,0,0,661094233882,Unidades,0,
001709,TAFI PAPAS FRITAS POLLO AL LIMON 100G,1993.0,1661.0,ALMACEN,0,0,788070700647,Unidades,0,
001710,TAFI PAPAS FRITAS JALAPEÑO 100G,1993.0,1661.0,SNACKS,0,0,661094233943,Unidades,0,
001711,TAFI PAPAS FRITAS BARBACOA 100G,1993.0,1661.0,SNACKS,0,0,788070700630,Unidades,0,
001712,ENCENDEDOR BX7 X1,1600.0,1050.0,ALMACEN,3,0,3086123206878,Unidades,0,
001713,BAGGIO PRONTO MIX FRUTAL 200ML,412.0,343.0,GOLOSINAS,0,0,7790036000602,Unidades,0,
001714,TERMA POMELO 1.35L,1560.0,1300.0,BEBIDAS,0,0,890821,Unidades,0,
001715,TERMA PATAGONICO 1.35L,1560.0,1300.0,BEBIDAS,1,0,7790950133356,Unidades,0,
001716,TERMA CUYANO 1.35L,1560.0,1300.0,BEBIDAS,0,0,7790950133332,Unidades,0,
001717,PURE DE TOMATE LA HUERTA 520G,732.0,610.0,ALMACEN,1,0,7790036975368,Unidades,0,
001718,TOPLINE 7 BUBLE FUN ROSA 14G,606.0,505.0,GOLOSINAS,0,0,77983794,Unidades,0,
001719,TOPLINE SEVEN SANDIA 14G,606.0,505.0,GOLOSINAS,1,0,77948588,Unidades,0,
001720,TOPLINE SEVEN VIOLET CHERRY 14G,606.0,505.0,GOLOSINAS,14,0,77948496,Unidades,0,
001721,COFLER BLOCK BAÑADO CAJITA 40G,1548.0,1290.0,GOLOSINAS,1,0,7790580110284,Unidades,0,
001722,BONOBON AGUILA ARCOR X1,500.0,344.0,GOLOSINAS,3,0,77953537,Unidades,0,
001723,AGUILA FONDUE 290G,4278.0,3565.0,GOLOSINAS,0,0,7790580134334,Unidades,0,
001724,COFLER BLOCK UNTABLE 290G,4278.0,3565.0,GOLOSINAS,1,0,7790580133344,Unidades,0,
001725,AGUILA NUT AVELLANAS 290G,4278.0,3565.0,GOLOSINAS,1,0,7790580134341,Unidades,0,
001726,BONOBON RELLENO 290G,4278.0,3565.0,GOLOSINAS,1,0,7790580134327,Unidades,0,
001727,CHOCOLINAS 250G,1718.0,1432.0,GOLOSINAS,0,0,7790040143234,Unidades,0,
001728,TOSTADAS ARROZ CRIOLLITAS SIN SAL 110G,2147.0,1789.0,GOLOSINAS,1,0,7790040133921,Unidades,0,
001729,TOSTADAS ARROZ CRIOLLITAS CLASICAS 110G,2147.0,1789.0,GOLOSINAS,3,0,7790040137769,Unidades,0,
001730,CRIOLLITAS TOSTADAS CLASICAS 195G,2000.0,1288.0,GOLOSINAS,0,0,7790040124509,Unidades,0,
001731,CRIOLLITAS TOSTADAS DULCES 195G,1546.0,1288.0,GOLOSINAS,1,0,7790040124530,Unidades,0,
001732,CRIOLLITAS TOSTADAS LIGHT 195G,1546.0,1288.0,GOLOSINAS,0,0,7790040124547,Unidades,0,
001733,CRIOLLITAS TOSTADAS SIN SAL 195G,1546.0,1288.0,GOLOSINAS,1,0,7790040124523,Unidades,0,
001734,CRIOLLITAS TOSTADAS SALVADO 195G,1546.0,1288.0,GOLOSINAS,0,0,7790040124516,Unidades,0,
001735,SACHET ACONDICIONADOR PANTENE X1,185.0,154.0,LIMPIEZA E HIGIENE,3,0,7506295378709,Unidades,0,
001736,SACHET ACONDICIONADOR RESTAURACION PANTENE X1,300.0,154.0,LIMPIEZA E HIGIENE,4,0,7506309803784,Unidades,0,
001737,JAMON COCIDO ANTENA NATURAL KG.,13000.0,7000.0,FIAMBRERIA,-21,0,,Unidades,0,
001738,AMOXICILINA AMOXIDAL 500 X1,468.0,390.0,MEDICAMENTOS,12,0,,Unidades,0,
001739,TALLARINES HUEVO LA ITALIANA 500G,1850.0,1542.0,ALMACEN,2,0,7791664000163,Unidades,0,
001740,RAVIOLES LA ITALIANA JAMON Y MUZAA 500G,1750.0,1458.0,ALMACEN,1,0,7791664000934,Unidades,0,
001741,RAVIOLES LA ITALIANA POLLO Y VERDUERA 500G,1750.0,1458.0,ALMACEN,1,0,7791664000644,Unidades,0,
001742,VINO HUELLA PAMPA BLANCO DULCE 750ML,3840.0,3200.0,BEBIDAS,0,0,8436613740163,Unidades,0,
001743,COCA COLA 2.5L DESCARTABLE,4260.0,3550.0,BEBIDAS,0,0,7790895005794,Unidades,0,
001744,ALICANTE SOPAS ABUELA ARROZ POLLO 63G,1486.0,1238.0,ALMACEN,0,0,7790150441282,Unidades,0,
001745,ALICANTE SOPAS ABUELA DE LA HUERTA 72G,1486.0,1238.0,ALMACEN,0,0,7790150440438,Unidades,0,
001746,ALICANTE SOPAS ABUELA CAMPESTRE 68G,1486.0,1238.0,ALMACEN,0,0,7790150441343,Unidades,0,
001747,LAYS PANCETA 77G,2570.0,2142.0,SNACKS,0,0,7790310987780,Unidades,0,
001748,WHISKY WHITE HORSE 750ML,16086.0,13405.0,BEBIDAS,0,0,7791250001253,Unidades,0,
001749,SMIRNOFF WATERMELON SANDIA 700ML,8561.0,7134.0,BEBIDAS,0,0,7791250002243,Unidades,0,
001750,GRANOLA PAQUETE 50G,428.0,357.0,ALMACEN,-6,0,,Unidades,0,
001751,FRUTOS SECOS PAQUETE 100G,2000.0,1266.0,ALMACEN,-306,0,,Unidades,0,
001752,ÑOQUIS DE PAPA DON YEYO 500G,2460.0,2050.0,ALMACEN,0,0,7795293104100,Unidades,0,
001753,SLICES PAPAS FRITAS LIMON PICANTE 65G,1600.0,1030.0,SNACKS,0,0,7798066077243,Unidades,0,
001754,SLICES PAPAS FRITAS BARBACOA PICANTE 65G,1236.0,1030.0,SNACKS,-2,0,7798066077236,Unidades,0,
001755,SLICES PAPAS FRITAS AMERICANA 150G,2280.0,1900.0,SNACKS,0,0,7798066076338,Unidades,0,
001756,SLICES PAPAS FRITAS CLASICAS 150G,2500.0,1900.0,SNACKS,0,0,7798066075423,Unidades,0,
001757,SALAMIN 66 PICADO GRUESO KG,12600.0,10500.0,FIAMBRERIA,-1,0,,Unidades,0,
001758,PIZZETAS X10 PAQUETE,2500.0,1400.0,FIAMBRERIA,-12,0,,Unidades,0,
001759,TRAPO DE PISO VALENA VALENA X1,840.0,700.0,LIMPIEZA E HIGIENE,9,0,7798035497003,Unidades,0,
001760,COFLER AIREADO BONOBON 67G,2760.0,2300.0,GOLOSINAS,1,0,7790580115562,Unidades,0,
001761,AGUILA BARRA INDIVIDUAL 14G,1200.0,666.0,GOLOSINAS,2,0,77931528,Unidades,0,
001762,AGUILA CHOCOCOLATE TAZA 100G,5800.0,3646.0,GOLOSINAS,3,0,7790407031013,Unidades,0,
001763,AGUILA CHOCOLATE TAZA BLANCO 100G,5800.0,3646.0,GOLOSINAS,1,0,7790407031075,Unidades,0,
001764,ARCOR SURTIDO 246G,8274.0,6895.0,GOLOSINAS,0,0,7790580131371,Unidades,0,
001765,LAYS BARBACOA 34G,1457.0,1214.0,SNACKS,0,0,7790310987773,Unidades,0,
001766,DON SATUR MADGALENAS MARMOLADAS 200G,2345.0,1954.0,GOLOSINAS,0,0,7795735601181,Unidades,0,
001767,DON SATUR MADGALENAS VAINILLA DDL 220G,2345.0,1954.0,GOLOSINAS,1,0,7795735601174,Unidades,0,
001768,LILLOS DRPIN RED ROJOS 50 HOJAS,1000.0,330.0,CIGARRILLOS,1,0,7798311170552,Unidades,0,
001769,MATE COCIDO LA TRANQUERA 25SAQ,1180.0,983.0,ALMACEN,0,0,7790480090006,Unidades,0,
001770,LAVANDINA AYUDIN GEL 500ML,2279.0,1899.0,LIMPIEZA E HIGIENE,10,0,7793253005856,Unidades,0,
001771,FINLANDIA LS GRUYERE 180G,2124.0,1770.0,LACTEOS,1,0,7790742327901,Unidades,0,
001772,QUESO LS BRIE NATURAL 100G,3336.0,2780.0,LACTEOS,1,0,7790742372000,Unidades,0,
001773,QUESO LS CAMEMBERT 200G,6412.0,5343.0,LACTEOS,1,0,7790742371409,Unidades,0,
001774,EDULCORANTE SI DIET CLASICOS 250CC,1600.0,1605.0,ALMACEN,2,0,7790036020204,Unidades,0,
001775,AGUA MINERAL FRESH 600ML,572.0,477.0,BEBIDAS,0,0,7790036974521,Unidades,0,
001776,AGUA MINERAL FRESH 1.5L,1500.0,607.0,BEBIDAS,0,0,7790036974514,Unidades,0,
001777,PAN RALLADO MAMA COCINA 500G,1600.0,941.0,ALMACEN,0,0,7792180004741,Unidades,0,
001778,GALLETAS FORMIS DDL 102G,944.0,787.0,GOLOSINAS,1,0,7790040139961,Unidades,0,
001779,GALLETAS HOGAREÑAS SESAMO 167G,1116.0,930.0,GOLOSINAS,0,0,7790040136083,Unidades,0,
001780,GALLETAS HOGAREÑAS 7 SEMILLAS 189G,1500.0,930.0,GOLOSINAS,0,0,7790040136069,Unidades,0,
001781,GALLETAS HOGAREÑAS 7 SEMILLAS X3 567,2875.0,2396.0,GOLOSINAS,0,0,7790040136076,Unidades,0,
001782,SALADIX PAPAS BARBACOA 95G,2400.0,1473.0,SNACKS,1,0,7790040125025,Unidades,0,
001783,SALADIXPAPAS ORIGINAL 95G,2400.0,1473.0,SNACKS,0,0,7790040124981,Unidades,0,
001784,CEREAL MIX PASION CHOCOLATE 26G,662.0,552.0,GOLOSINAS,0,0,77984395,Unidades,0,
001785,TIA MARUCA MARUQUITAS 160G,3200.0,2143.0,GOLOSINAS,1,0,7798082742040,Unidades,0,
001786,TIA MARUCA BISCUITS 120G,1450.0,1208.0,GOLOSINAS,1,0,7798082740237,Unidades,0,
001787,TIA MARUCA TORTITAS DULCES 200G,1295.0,1079.0,GOLOSINAS,0,0,7798082740312,Unidades,0,
001788,TIA MARUCA BIZCOCHOS GRASA 200G,859.0,716.0,GOLOSINAS,2,0,7798082740268,Unidades,0,
001789,TAFI PAPAS FRITAS TRAD 65G,1300.0,760.0,SNACKS,0,0,661094233875,Unidades,0,
001790,TAFI PAPAS FRITAS TARD 210G,3700.0,2008.0,SNACKS,0,0,661094233899,Unidades,0,
001791,TAFI PAPAS FRITAS TRAD 310G,5100.0,3419.0,SNACKS,0,0,661094233905,Unidades,0,
001792,PIMIENTA NEGRA MOLIDA 25G,1030.0,858.0,ALMACEN,0,0,7790150555446,Unidades,0,
001793,ROMERO ALICANTE 15G,546.0,455.0,ALMACEN,1,0,7790150573280,Unidades,0,
001794,TOMILLO ALICANTE 10G,526.0,438.0,ALMACEN,1,0,7790150600344,Unidades,0,
001795,COMINO ALICANTE 25G,775.0,646.0,ALMACEN,1,0,7790150465332,Unidades,0,
001796,HARINA CHACABUCO PASTAS 350G,2035.0,1696.0,ALMACEN,0,0,7799037070041,Unidades,0,
001797,HARINA CHACABUCO BLEND 400G,2035.0,1696.0,ALMACEN,0,0,7799037070072,Unidades,0,
001798,VINO AGUMA BLANCO DULCE NATURAL 750ML,5400.0,4500.0,BEBIDAS,0,0,7798145640306,Unidades,0,
001799,VINO CHICO MALO BLANCO DULCE 750ML,4428.0,3690.0,BEBIDAS,0,0,7798165200634,Unidades,0,
001800,VINO CHICO MALO TINTO MALBEC 750ML,5500.0,3690.0,BEBIDAS,0,0,7798165200504,Unidades,0,
001801,MILKA BIS LECHE 105G,4200.0,2828.0,GOLOSINAS,1,0,7622210788207,Unidades,0,
001802,MILKA BIS OREO 105G,4200.0,2828.0,GOLOSINAS,0,0,7622210719829,Unidades,0,
001803,MILKA CHOCOPAUSE LECHE 45G,2000.0,1279.0,GOLOSINAS,0,0,7622201492717,Unidades,0,
001804,MILKA CHOCOPAUSE OREO 45G,1535.0,1279.0,GOLOSINAS,2,0,7622201492465,Unidades,0,
001805,MILKA OREO 155G,7800.0,5258.0,GOLOSINAS,0,0,7622300990213,Unidades,0,
001806,CADBURY INTENSE 50% CACAO 162G,9600.0,6402.0,GOLOSINAS,0,0,7622201800505,Unidades,0,
001807,CADBURY YOGHURT FRUTILLA 162G,9600.0,6402.0,GOLOSINAS,0,0,7622201818692,Unidades,0,
001808,MILKA LECHE 20G,1100.0,679.0,GOLOSINAS,3,0,7622210795625,Unidades,0,
001809,MILKA OREO BLANCO 20G,815.0,679.0,GOLOSINAS,2,0,7622210795908,Unidades,0,
001810,MILKA CASTALAS CARAMELO 55G,3800.0,2536.0,GOLOSINAS,0,0,7622210745293,Unidades,0,
001811,MILKA CASTALAS CARAMELO 155G,8800.0,5748.0,GOLOSINAS,0,0,7622300990183,Unidades,0,
001812,MILKA ALMENDRAS 155G,6898.0,5748.0,GOLOSINAS,0,0,7622300990152,Unidades,0,
001813,MILKA LECHE 150G,8500.0,5748.0,GOLOSINAS,3,0,7622300990114,Unidades,0,
001814,MILKA DULCE DE LECHE 135G,6001.0,5001.0,GOLOSINAS,1,0,7622300846565,Unidades,0,
001815,MILKA AIREADO COMBINADO 110G,6900.0,4559.0,GOLOSINAS,0,0,7622201812775,Unidades,0,
001816,MILKA AIREADO ALMENDRA 110G,5471.0,4559.0,GOLOSINAS,0,0,7622201812805,Unidades,0,
001817,MILKA AIREADO LECHE 110G,5471.0,4559.0,GOLOSINAS,0,0,7622201812744,Unidades,0,
001818,SHOT CHOCOLATE 170G,6286.0,5238.0,GOLOSINAS,0,0,7622300424084,Unidades,0,
001819,MILKA BOMBON OREO 19G,1000.0,478.0,GOLOSINAS,0,0,77971630,Unidades,0,
001820,DURAZNO AGUARIBAY MITADES 820G,2500.0,1630.0,ALMACEN,1,0,7798113350022,Unidades,0,
001821,LENTEJON LEGUMPACK 400G,1200.0,1000.0,ALMACEN,0,0,7798094010625,Unidades,0,
001822,MAIZ PISINGALLO LA ESPAÑOLA 500G,1200.0,540.0,ALMACEN,0,0,7798066030736,Unidades,0,
001823,POLENTA LA ESPAÑOLA 500G,528.0,440.0,ALMACEN,1,0,7798066030750,Unidades,0,
001824,POLENTA TRADICIONAL LA ESPAÑOLA 500G,516.0,430.0,ALMACEN,1,0,7798066030743,Unidades,0,
001825,POROTOS ALUBIAS LA ESPAÑOLA 500G,2052.0,1710.0,ALMACEN,1,0,7798066030774,Unidades,0,
001826,TRIGO BURGOL LA ESPAÑOLA 500G,1512.0,1260.0,ALMACEN,2,0,7798066030620,Unidades,0,
001827,ALGODON DONNA 140G,2000.0,1360.0,ALMACEN,0,0,7791229001802,Unidades,0,
001828,PROTECTORES DONCELLA 20U,816.0,680.0,LIMPIEZA E HIGIENE,0,0,7790940233264,Unidades,0,
001829,DONCELLA TOALLAS NORMAL 8U,720.0,600.0,LIMPIEZA E HIGIENE,0,0,7790940216151,Unidades,0,
001830,CALIPSO TOALLA VIOLETA 8U,1464.0,1220.0,LIMPIEZA E HIGIENE,0,0,7790770602117,Unidades,0,
001831,SIEMPRE LIBRE TANGA SUAVE 8U,1584.0,1320.0,LIMPIEZA E HIGIENE,1,0,7790010570794,Unidades,0,
001832,CALIPSO TOALLAS ROSA 8U,900.0,750.0,LIMPIEZA E HIGIENE,0,0,7790770602162,Unidades,0,
001833,CALIPSO TOALLAS CELESTE 8U,840.0,700.0,LIMPIEZA E HIGIENE,0,0,7790770602179,Unidades,0,
001834,ESCOBILLON ECO X1,3240.0,2700.0,LIMPIEZA E HIGIENE,1,0,7791625001703,Unidades,0,
001835,MECHUDITO BRILLAPISO 500ML,2304.0,1920.0,LIMPIEZA E HIGIENE,0,0,7798037260087,Unidades,0,
001836,ALCOHOL SALUTRE 96% 500ML,2808.0,2340.0,LIMPIEZA E HIGIENE,1,0,7798370511181,Unidades,0,
001837,SLICES TUBO CEBOLLA Y CREMA 140G,4680.0,3900.0,SNACKS,1,0,7798066077199,Unidades,0,
001838,SLICES TUBO ORIGINAL 140G,4680.0,3900.0,SNACKS,3,0,7798066077229,Unidades,0,
001839,VINO PORTILLO SYRAH 750ML,4864.0,4053.0,BEBIDAS,0,0,7798074864897,Unidades,0,
001840,VINO ESPERADO CABERNET SAUV 750ML,4583.0,3819.0,BEBIDAS,2,0,7798108834292,Unidades,0,
001841,VINO PYROS MALBEC-CABERNET 750ML,10050.0,8375.0,BEBIDAS,0,0,7798108834513,Unidades,0,
001842,VINO PYROS SYRAH 750ML,10050.0,8375.0,BEBIDAS,0,0,7798108833080,Unidades,0,
001843,VINO PYROS CHARDONAY 750ML,10050.0,8375.0,BEBIDAS,0,0,7798108833356,Unidades,0,
001844,TRES PLUMAS CAFE AL COÑAC 750ML,5450.0,4542.0,BEBIDAS,0,0,7790260002076,Unidades,0,
001845,TRES PLUMAS LICOR SECO 930ML,4756.0,3963.0,BEBIDAS,0,0,7790260016011,Unidades,0,
001846,TRES PLUMAS CHOCOLATE 700ML,5450.0,4542.0,BEBIDAS,0,0,7790260013065,Unidades,0,
001847,TRES PLUMAS CHOCLATE BLANCO 700ML,6800.0,4542.0,BEBIDAS,0,0,7790260013249,Unidades,0,
001848,MANI CASCARA 100G,1300.0,627.0,SNACKS,-41,0,,Unidades,0,
001849,FIZZ ACIDOS TIRA X5,400.0,188.0,GOLOSINAS,10,0,,Unidades,0,
001850,MOGUL MORITAS 50G,742.0,618.0,GOLOSINAS,0,0,7790580131272,Unidades,0,
001851,MOGUL EUCALIPTUS 50G,1000.0,618.0,GOLOSINAS,0,0,7790580129415,Unidades,0,
001852,BIZCOCHOS GALLO TORTITA NEGRA 100G,1800.0,1028.0,SNACKS,4,0,7790070418449,Unidades,0,
001853,MERMELADA DULCOR FRUTILLA 454G,1914.0,1595.0,ALMACEN,0,0,7793046008491,Unidades,0,
001854,MERMELADA DULCOR HIGO 454G,1914.0,1595.0,ALMACEN,0,0,7793046008446,Unidades,0,
001855,MERMELADA DULCOR CIRUELA 454G,1496.0,1247.0,ALMACEN,0,0,7793046008477,Unidades,0,
001856,REJILLA LEYENDA 40X45,493.0,411.0,LIMPIEZA E HIGIENE,1,0,7798117580050,Unidades,0,
001857,CHIPS GALLO JAMON 100G,1900.0,1068.0,SNACKS,2,0,7790070417183,Unidades,0,
001858,CHIPS GALLO PIZZA 100G,1900.0,1431.0,SNACKS,0,0,7790070417152,Unidades,0,
001859,CHIPS GALLO QUESO 100G,1900.0,1068.0,SNACKS,0,0,7790070417213,Unidades,0,
001860,ALFAJOR CHOCOARROZ ORIGINAL 22G,1000.0,437.0,GOLOSINAS,10,0,7790070418289,Unidades,0,
001861,ALFAJOR CHOCOARROZ LIMON 22G,1000.0,437.0,SNACKS,3,0,7790070418241,Unidades,0,
001862,ALFAJOR CHOCOARROZ FRUTILLA 22G,1000.0,437.0,SNACKS,1,0,7790070416865,Unidades,0,
001863,ALFAJOR CHOCOARROZ MARROC 22G,1000.0,437.0,GOLOSINAS,3,0,7790070418326,Unidades,0,
001864,YOGUBAR ARROZ SNACKS FRUTILLA 20G,800.0,473.0,GOLOSINAS,6,0,7790070432223,Unidades,0,
001865,ALFAJOR CHOCOARROZ DDL 22G,1000.0,437.0,GOLOSINAS,6,0,7790070418203,Unidades,0,
001866,MINI RHODESIA 60G,2500.0,1635.0,GOLOSINAS,0,0,7622300335090,Unidades,0,
001867,HABANITOS TERRABUSI 60G,1922.0,1602.0,GOLOSINAS,0,0,7622300335076,Unidades,0,
001868,GALLETAS MELBA X3 360G,3238.0,2698.0,GOLOSINAS,0,0,7794600004539,Unidades,0,
001869,GALLETAS LINCOLN X3 459G,4800.0,3220.0,GOLOSINAS,0,0,7622201745547,Unidades,0,
001870,GALLETAS OREO X3 354G,4830.0,4025.0,GOLOSINAS,0,0,7622201735258,Unidades,0,
001871,"GALLETAS OREO X6 64,5G",1400.0,964.0,GOLOSINAS,1,0,7622202318634,Unidades,0,
001872,GALLETAS OREO XL 182G,2659.0,2216.0,GOLOSINAS,0,0,7622201735821,Unidades,0,
001873,GALLETAS VARIEDAD TERRABUSI 590G,4900.0,3294.0,GOLOSINAS,1,0,7622201745585,Unidades,0,
001874,GALLETAS PEPITOS X3 357G,4403.0,3669.0,GOLOSINAS,0,0,7622201735883,Unidades,0,
001875,ROYAL FLAN VAINILLA 60G,882.0,735.0,ALMACEN,3,0,7622201705268,Unidades,0,
001876,DULCE DE LECHE LS COLONIAL 400G,2456.0,2047.0,LACTEOS,0,0,7790742625205,Unidades,0,
001877,DULCE DE LECHE LS REPOSTERO 400G,3800.0,2160.0,LACTEOS,0,0,7790742067005,Unidades,0,
